parcelid,latitude,longitude
10938355,34160221,-118314311
10954241,34210495,-118326055
10978495,34282170,-118426363
10985548,34274007,-118417963
10999895,34248396,-118289367
11011672,34306031,-118472517
11012745,34298265,-118494371
11016562,34281849,-118492193
11025842,34235713,-118423847
11039657,34264194,-118455953
11050378,34272635,-118483431
11055034,34249532,-118492513
11059503,34254676,-118498504
11079967,34265087,-118552443
11097236,34227562,-118581200
11138389,34375627,-118553267
11178087,34449259,-118620377
11183147,34616660,-118215923
11184085,34618844,-118205971
11187777,34591274,-118153858
11188737,34595396,-118166754
11198298,34563128,-118117791
11198974,34569380,-118098884
11207865,34585828,-118064161
11210817,34567043,-118036882
11211132,34567677,-118032882
11211232,34563257,-118050673
11234457,34548592,-118077365
11260014,34643408,-118226097
11266579,34669598,-118199465
11269671,34663019,-118169446
11295134,34691540,-118105703
11295334,34695684,-118106036
11296549,34701063,-118100626
11301568,34679746,-118084549
11332628,34767854,-118275409
11398190,33979336,-118355417
11435724,33896243,-118335766
11437654,33889566,-118341227
11493833,33859627,-118370731
11503546,33900685,-118399236
11504337,33901582,-118404188
11552623,34011059,-118449912
11558445,34028357,-118417002
11559860,34033249,-118426096
11619146,34061832,-118427761
11638968,34076059,-118412274
11650680,34092123,-118467113
11655556,34116117,-118402384
11669365,34043922,-118516639
11677760,34078852,-118601428
11695339,33992977,-118304908
11722150,34029453,-118360922
11736803,34036711,-118355085
11748086,34047785,-118295612
11759684,33993586,-118270980
11759776,33991915,-118272687
11760463,33994433,-118262104
11822011,34046082,-118175664
11881365,34120318,-118152233
11882037,34115359,-118142528
11903915,34075702,-118157315
11918771,34084302,-118081967
11926109,34115854,-118060319
11972236,34117831,-118205775
11998851,34078035,-118363116
12016347,34100394,-118357704
12019751,34105244,-118370660
12055590,34157929,-118292475
12119537,34147983,-118111330
12134552,34158590,-118027481
12141584,34124812,-118022873
12150124,34228696,-118229220
12157134,34198113,-118188919
12168423,34194938,-118126542
12190717,33978327,-118295111
12207781,33961149,-118311148
12208753,33956764,-118304063
12238706,33925460,-118291394
12274402,33897677,-118237912
12287368,33891503,-118207815
12288351,33891339,-118198988
12303049,33940606,-118215435
12320069,33942215,-118153953
12326909,33917256,-118157352
12327231,33928623,-118149150
12350576,33942598,-118110197
12370598,34008886,-118125806
12392997,33993215,-118082992
12410373,33870146,-118042578
12427567,33839998,-118075255
12429814,33843400,-118098535
12429983,33841043,-118100507
12440197,33818526,-118100628
12516066,33803517,-118119740
12590302,33819913,-118291820
12597041,33838360,-118335923
12605762,33818031,-118276617
12611455,33791605,-118320242
12612624,33795227,-118317318
12627031,33791929,-118277553
12629634,33776519,-118266885
12648077,33741348,-118303072
12657584,33719463,-118307738
12676375,33853840,-118356923
12678829,33831826,-118355644
12685395,33803885,-118373724
12688223,33780763,-118405431
12690348,33790102,-118377412
12715657,33959278,-118084593
12745606,33904222,-118105425
12752452,33899297,-117998718
12753455,33900029,-118050364
12755719,33899425,-118087402
12764032,34058831,-118042864
12780921,33994853,-118063970
12800768,33947471,-118045176
12826510,33933647,-117993631
12842097,34026869,-117920080
12849279,33970278,-117886556
12850967,33983292,-117890030
12875529,34066626,-117720102
12886801,34032590,-117751480
12887780,34051027,-117772823
12905413,34110061,-117796569
12914044,34105113,-117891231
12921127,34085777,-117860177
12922961,34090784,-117868479
12938602,34081242,-117937982
12938748,34080317,-117935212
12938817,34076009,-117937606
12940964,34060992,-117964064
12949907,34069934,-117878730
13001019,34085806,-118041485
13006458,34103252,-118049027
13015610,34138169,-117905691
13016810,34132785,-117901929
13028370,34115204,-117885223
13028938,34109442,-117882057
13030970,34142130,-117879631
13046766,34122793,-117767481
13059265,34004629,-117787358
13061642,34038737,-117774320
13073546,33994193,-117792800
13098343,33991166,-117880257
13834679,33767575,-117886003
13837351,33770404,-117855507
13841018,33738229,-117890484
13851677,33929747,-117962575
13860016,33682166,-118006112
13861453,33676683,-118022657
13862212,33666411,-118003787
13881977,33824143,-117926962
13891187,33618048,-117911588
13893792,33595819,-117873397
13898531,33428303,-117616255
13903419,33884638,-117992764
13904503,33840489,-118015483
13910319,33862730,-117962170
13939272,33774272,-117822673
13959097,33768934,-117904666
13964610,33711831,-117625505
13967492,33735118,-117987305
13970616,33735679,-117951791
13984616,33504599,-117632533
14000704,33788781,-118068584
14017217,33854301,-118004782
14021789,33692994,-117931998
14025353,33684537,-117889917
14041005,33720469,-118006468
14053802,33674987,-117962120
14055116,33675887,-117953354
14057321,33675005,-117948744
14082704,33747824,-118022076
14090755,33767725,-118030016
14104124,33789457,-117922579
14109720,33814298,-118050874
14111545,33819882,-118056523
14113697,33823124,-118046410
14140978,33893841,-117912492
14142542,33892445,-117965588
14145811,33916798,-117944130
14148021,33909436,-117915221
14151157,33942553,-117952017
14154517,33942894,-117913751
14168463,33894217,-117826382
14169311,33901687,-117855502
14178110,33882132,-117858342
14180207,33869502,-117862690
14204164,33848485,-117734350
14206917,33855738,-117752574
14216981,33838014,-117779471
14234011,33800600,-117818000
14235116,33794400,-117825000
14253875,33754196,-117847606
14255116,33750805,-117812883
14265146,33705728,-117878776
14285743,33730183,-117816927
14288031,33720387,-117809317
14289036,33695945,-117805418
14292860,33662258,-117889281
14297526,33634179,-117869543
14300692,33701045,-117784140
14315327,33615478,-117852131
14326151,33604322,-117811872
14344597,33701852,-117767245
14345864,33710783,-117771109
14347883,33720971,-117747947
14348744,33725374,-117762868
14348844,33726269,-117757507
14381596,33596821,-117685630
14398345,33543480,-117680661
14408753,33535451,-117666608
14415576,33534490,-117703206
14418834,33526685,-117762592
14430061,33486433,-117706831
14437598,33453520,-117619086
14460919,33574911,-117577372
14466415,33578656,-117664045
14494345,33628861,-117640794
10993827,34270500,-118291094
11106279,34422850,-118457611
11194977,34603226,-118134097
14464216,33560704,-117640424
14144470,33900990,-117982572
17235525,34290279,-118761369
14455037,33478866,-117596373
11958479,34096801,-118220018
12431581,33834776,-118094776
14165793,33900802,-117802774
14197246,33898757,-117779450
11322344,34671685,-118232024
11216637,34575812,-118007848
11308003,34698834,-118186341
11191567,34593291,-118159334
11309503,34710324,-118066345
11877809,34103109,-118158830
11320925,34674463,-118238752
11188863,34597166,-118154689
13859285,33668942,-118005416
14360881,33639062,-117755694
17054420,34437683,-119287850
17054504,34449489,-119268494
17055755,34457046,-119236675
17068747,34318234,-119387480
17075740,34285854,-119276150
17086014,34258361,-119268300
17134508,34225117,-119046204
17157948,34184680,-119238254
17198498,34278153,-118895468
17206898,34299817,-118852031
17225023,34233987,-118816159
17238567,34295093,-118706253
17239082,34293400,-118703414
17241692,34241618,-118768208
17247015,34261039,-118736463
17247138,34256772,-118732029
17253678,34260253,-118763118
17264702,34180283,-118927103
17281323,34164634,-118846419
10719842,34206932,-118617562
10757067,34159956,-118626944
10757842,34162285,-118623340
10777405,34205831,-118519534
10778495,34193208,-118521226
10796795,34175394,-118564276
10806386,34162406,-118571069
10821208,34216211,-118501709
10824267,34219387,-118441938
10829256,34198386,-118452497
10837977,34190467,-118478609
10853726,34161276,-118488635
10870209,34149523,-118508530
10879064,34208647,-118390910
10935271,34124775,-118347370
10937179,34176954,-118347563
10937714,34182861,-118335398
10982302,34278596,-118377059
10991215,34262329,-118323204
10991969,34274438,-118342121
10994052,34269269,-118288050
11019007,34269830,-118458175
11032385,34223425,-118445300
11035354,34240876,-118433426
11057148,34269723,-118487959
11073734,34267484,-118519199
11097460,34221221,-118581713
11105109,34422126,-118467353
11139932,34371592,-118547469
11148774,34427082,-118437014
11160546,34455925,-118388196
11181097,34287584,-118545710
11183863,34605551,-118183585
11207966,34581141,-118063792
11212892,34565503,-118023731
11219035,34580615,-117854241
11263455,34655468,-118200762
11269749,34663302,-118172774
11275221,34712901,-118158387
11290429,34684314,-118116737
11294775,34701175,-118120348
11296327,34702647,-118099374
11298157,34679753,-118095622
11305500,34675900,-118193633
11306236,34693731,-118181731
11311770,34673798,-118102918
11317203,34683922,-118243403
11344110,34454720,-118516893
11388300,33984136,-118369138
11394635,33970236,-118319349
11462808,33960861,-118424256
11471867,33928365,-118424745
11483032,33902144,-118373075
11484180,33907984,-118364845
11495598,33863472,-118385486
11499638,33889894,-118391366
11519929,34016366,-118394162
11522406,34003837,-118394056
11554804,34015204,-118429182
11560873,34026749,-118448750
11587090,34004043,-118467644
11602309,34050096,-118392939
11613439,34043566,-118432887
11622496,34061546,-118401756
11647691,34068157,-118455352
11672075,34071187,-118550030
11680088,34041042,-118671831
11707763,34009199,-118307203
11722723,34023398,-118325380
11733066,34034037,-118341378
11740767,34045633,-118366447
11747799,34050591,-118298331
11755715,34059302,-118352140
11768946,34008532,-118257852
11824485,34045489,-118189486
11827903,34029636,-118172776
11846026,34054806,-118111655
11860417,34042897,-118082377
11876149,34105450,-118167408
11885919,34103512,-118126963
11913391,34106843,-118112123
11916396,34081736,-118096813
11947459,34101541,-118268682
11948405,34111887,-118274075
11965997,34104319,-118197905
11995633,34081408,-118336137
12047071,34193796,-118221408
12049145,34203453,-118237873
12080826,34142703,-118203654
12137069,34141582,-118063556
12140459,34131743,-118022337
12160528,34193849,-118150962
12166868,34195879,-118131809
12176801,34220413,-118196721
12197903,33971807,-118260832
12209824,33956472,-118286904
12213404,33953686,-118251723
12244791,33895722,-118302002
12247681,33862488,-118291308
12254800,33888092,-118283134
12265367,33898500,-118249371
12274166,33902418,-118239383
12279661,33908307,-118219513
12334104,33915363,-118135056
12341037,33891351,-118146892
12341665,33900233,-118146020
12350079,33944740,-118116538
12365601,33973689,-118181116
12375239,34019541,-118129380
12377669,34008904,-118091898
12393098,33992279,-118081240
12435361,33827192,-118102577
12435830,33827491,-118099496
12447302,33872554,-118169493
12461469,33841672,-118172132
12462837,33834655,-118179424
12478938,33861764,-118122802
12481311,33864397,-118138558
12483608,33855167,-118121982
12496890,33817621,-118110216
12497673,33806424,-118198659
12514254,33790240,-118122504
12516581,33803497,-118112076
12518249,33799574,-118102523
12518964,33806241,-118101590
12553139,33779260,-118196876
12572431,33819076,-118215453
12596069,33841168,-118302677
12617341,33798396,-118208796
12621514,33811344,-118295393
12629574,33774124,-118269836
12633777,33784216,-118248781
12643974,33753871,-118301543
12653708,33727223,-118293368
12686521,33798885,-118393846
12689007,33777228,-118405183
12702225,33746498,-118324240
12714842,33753312,-118396128
12718506,33937986,-118089267
12718767,33942295,-118083077
12729401,33924690,-118038786
12737781,33925834,-117990480
12739748,33909153,-118021638
12747349,33903162,-118087804
12749417,33900101,-118020196
12773937,34036192,-118000241
12774260,34034138,-118006203
12779113,33998145,-118050603
12780355,33998279,-118059504
12796162,33949363,-118022574
12805292,33987555,-118064802
12805506,33980650,-118073591
12814224,33994551,-117935087
12818946,34014635,-117981247
12842465,34011660,-117927854
12848289,33975178,-117886842
12849817,33991597,-117904047
12853807,34024093,-117796847
12879551,34025734,-117743507
12890631,34062624,-117771441
12892161,34073089,-117757018
12942778,34049039,-117965152
12950498,34046028,-117879489
12971610,34142641,-117967189
13008939,34093172,-118056764
